"","logFC","logCPM","LR","PValue","FDR"
"Tmed3",-0.026708631043989,3.87530505842599,0.0256884483751629,0.872663535414289,0.961388009770869
"Zfp598",0.0233551779331992,5.54074691645952,0.0256776076262319,0.872690177562709,0.961388009770869
"Uqcrc1",-0.0292141210637614,9.45128921748522,0.0256503376706405,0.872757221530595,0.961393727445078
"Wdr24",-0.0231523727775879,4.21761940596726,0.0255589876179565,0.872982074968853,0.961573268460129
"Col9a1",-0.0878778516592999,1.68240735851763,0.0255147355354932,0.873091147351457,0.961625262420897
"Ring1",-0.0242354680567713,4.40283580315157,0.0254540525399065,0.873240876423796,0.961672151082288
"Map2k3os",-0.0378906788296237,1.92535412882039,0.025447334985488,0.873257462547475,0.961672151082288
"Gm11517",-0.0498999262865941,0.76247460677251,0.0254171451734919,0.873332031088454,0.961686132427052
"Stxbp1",-0.0365771796105808,2.03101941133011,0.0253848834581996,0.873411767420271,0.961705801998673
"Enpp3",0.0481179787119077,0.740008561135702,0.0253363799577269,0.873531743916314,0.961763760079176
"Nol3",0.0235655958653135,6.35511967729747,0.0253048559348032,0.873609783738171,0.961763760079176
"Kbtbd6",-0.0520097435586211,-0.159647478369369,0.0252565575402984,0.87372944637531,0.961763760079176
"Rpl11",-0.0325613676175975,3.33004194994269,0.0252517334886448,0.873741404740402,0.961763760079176
"Bend5",0.0648177968991311,-0.193915091583326,0.0252000474073526,0.873869603181717,0.961763760079176
"Cpeb2",-0.0245391459025521,4.72255834960177,0.0251775450427791,0.873925458540958,0.961763760079176
"Bclaf1",0.0269163993275409,6.12110307904704,0.0251695749772836,0.873945247970253,0.961763760079176
"Hirip3",0.0319665612963569,3.43931670264693,0.0251638659461193,0.873959425294878,0.961763760079176
"Gm30140",-0.0603018465058503,0.499792421864725,0.0251256249498963,0.874054432285431,0.961800215292917
"Gm39266",-0.0748780985446368,-1.21473674732706,0.0250668381901615,0.874200628399988,0.961854200976439
"Ascc3",0.0220650106785248,4.36329995609217,0.0250561371149502,0.874227259679223,0.961854200976439
"Fam193b",-0.023218371144182,5.36374646838502,0.0249808309344388,0.874414835831006,0.96190414701944
"Idh3a",-0.028040126142255,9.13911529346359,0.0249791250084268,0.874419088385606,0.96190414701944
"Sirt4",-0.0255489136803463,3.58931582109829,0.0249633917514176,0.874458315472218,0.96190414701944
"Gm21188",-0.0287139620208167,3.08537817159903,0.0249094248850588,0.874592965209045,0.961944528576528
"Zfp148",-0.0223685556653768,4.67759487569508,0.0248847962856491,0.874654464340338,0.961944528576528
"Afap1l2",0.0384330073913987,1.89302218272468,0.0248742959887966,0.874680693712415,0.961944528576528
"Izumo4",0.0406784694194886,1.59851363780671,0.0248157918891607,0.874826938880195,0.962037293831531
"Prdm9",-0.0331226143949529,2.6281919301771,0.0247737717059628,0.874932087550041,0.962084855804052
"Brsk1",-0.0574218975724815,-0.709904785999273,0.0247282386565519,0.875046129810262,0.962142189844433
"Vps52",0.0204989437435256,5.45359903480452,0.0246683904082998,0.875196189747564,0.96223911560065
"Luc7l3",-0.0218776167143009,6.24186829218684,0.024594897890907,0.875380715896478,0.962298808082073
"Poc5",0.0277355316392027,3.24135306666413,0.0245490917474978,0.87549586959567,0.962298808082073
"Mark4",0.0214450997344746,4.88572004000793,0.0245341466675963,0.875533464376792,0.962298808082073
"Gpr19",0.0396839226298638,1.56195333002544,0.0245262686683316,0.875553286433937,0.962298808082073
"ND3",-0.0282986002137409,8.81124044318946,0.0245212370721219,0.875565948282556,0.962298808082073
"Enho",0.0377092984071599,3.24582613009366,0.0244989874279602,0.875621954751641,0.962298808082073
"Slc66a1",-0.029062345643576,2.92156740525734,0.0244499943881955,0.875745371217409,0.962366395986439
"Dctn2",-0.0229651342886761,6.71979160156584,0.0243928727829585,0.875889424089233,0.962431548009932
"Plekhb2",-0.0254601541159416,6.33241752285342,0.0243773896571007,0.875928500170398,0.962431548009932
"Thap6",-0.0383790672594667,1.88228964137168,0.024242328569025,0.876269905814027,0.962738612148684
"Abcc10",-0.0306493931308337,2.79266327717804,0.0241469708661262,0.876511536779874,0.962811804638919
