"","logFC","logCPM","LR","PValue","FDR"
"Rdm1",0.0521497098832292,4.23083053117449,0.223827976372738,0.63613854469127,0.855853930052318
"Gm17029",-0.207409052341545,-1.70408358789049,0.223807172963886,0.63615423010971,0.855853930052318
"Gm38565",0.135542115643259,-0.244266654884777,0.223767013087897,0.636184512500673,0.855853930052318
"Fut4",0.148741173517304,-0.699469341570594,0.22369161926924,0.636241371885536,0.855853930052318
"Klhl3",-0.165807824289602,0.333957547555769,0.223664139923205,0.63626209876425,0.855853930052318
"Ppa2",0.051663713442577,4.59831916868437,0.223622883616841,0.6362932201328,0.855853930052318
"Adss",-0.0530082120880212,3.93998684984609,0.223478473825178,0.636402182192577,0.855853930052318
"Coro7",0.0518414127198431,3.87975420064175,0.223419390967738,0.63644677461822,0.855853930052318
"Gm31623",-0.239298729144533,-1.86957808644252,0.223347227542314,0.63650124930953,0.855853930052318
"Rhoh",0.264928152540184,-1.45232176767256,0.223319832339147,0.636521932206409,0.855853930052318
"Dhrs13",0.130297892929312,-0.244577037447506,0.223302299874722,0.63653516972332,0.855853930052318
"Mtmr9",0.053967301989398,4.32431677563018,0.223232916631465,0.636587562312209,0.855853930052318
"Cog7",0.0507202043747997,4.51415621614708,0.223180923505252,0.636626829825881,0.855853930052318
"9530082P21Rik",0.0992162671674224,1.41083420746942,0.223033558139971,0.636738157091761,0.855853930052318
"Eif4h",0.0493311843843223,7.0608434045468,0.223008442131721,0.636757135483582,0.855853930052318
"Gm4972",-0.120995382132536,0.362449121001579,0.222924839006889,0.636820317872482,0.855853930052318
"Zfp513",-0.0681554983023636,3.1486665808036,0.222905451509719,0.636834971886967,0.855853930052318
"2310061I04Rik",-0.0498447303401285,5.54869088520517,0.222875499082837,0.636857612921957,0.855853930052318
"Calhm5",-0.130457948448858,0.859850527391462,0.222484127993194,0.637153621382627,0.856085325677183
"Catsper3",0.18851166190214,-1.61175826454767,0.222458222672139,0.637173225765177,0.856085325677183
"Rpl17-ps10",-0.049032157276356,6.24358363176646,0.222385974796182,0.637227908199356,0.856085325677183
"LOC118568315",0.177258027323675,-1.0557285798276,0.222360101198204,0.637247493855952,0.856085325677183
"Mia3",-0.0503031671894205,7.2360632259032,0.22225061485643,0.637330387657013,0.856123569414587
"8030462N17Rik",-0.050542536773453,5.05796663416211,0.222098232365809,0.637445800342545,0.856126525387208
