"","logFC","logCPM","LR","PValue","FDR"
"TrnH",-0.0725463024563345,-0.555389702488204,0.0309470608872662,0.860358546663908,0.999801237389661
"Ccser1",-0.0667831833856083,-0.49045629452677,0.0309322899881259,0.860391533499787,0.999801237389661
"Brd8",-0.0222034136520948,4.36494863519376,0.0309313165788758,0.860393707633044,0.999801237389661
"Btg1",0.0245689270559388,3.72949761927018,0.0309179903063632,0.860423475734319,0.999801237389661
"Mir99ahg",0.0684874236101631,-0.799544527171728,0.0308977138706155,0.860468781734267,0.999801237389661
"Aar2",-0.0203423477449113,4.89821185068899,0.0308788760041399,0.860510887106341,0.999801237389661
"Kcnip3",-0.0865084134224435,-0.874366940425604,0.0308709127602462,0.860528690096245,0.999801237389661
"Faap100",-0.03566929373792,3.61333626204312,0.0308260017108424,0.860629139627889,0.999801237389661
"Socs5",0.023421418031777,4.24812823961537,0.0307834487639589,0.860724384565735,0.999801237389661
"Pop7",0.0414180558417796,2.17690727578634,0.0307786233560434,0.860735189408829,0.999801237389661
"Taf3",-0.0229518783114932,3.85394820452485,0.0307555552526351,0.860786854567627,0.999801237389661
"Ube2f",0.0228362316102195,4.43048763165731,0.0307464006412097,0.860807363498732,0.999801237389661
"Pycrl",0.0349106101477412,2.82229413498065,0.0307296788965523,0.860844833084571,0.999801237389661
"Sfpq",-0.0232686873352749,6.43282733347373,0.0307039945872027,0.86090240618881,0.999801237389661
"Calu",0.0251161343323292,6.68578408403332,0.03069404452103,0.860924716600081,0.999801237389661
"Slc4a1ap",0.0208552478426671,4.63728857044639,0.0306911203271341,0.860931274045844,0.999801237389661
"Gm14305",0.045036028009648,1.93895805815567,0.0306201574722955,0.861090505640929,0.999801237389661
"Rpl27a-ps4",0.0530920969612014,1.73173356528551,0.0306123135192564,0.861108118137668,0.999801237389661
"Wasf2",-0.0205591864937104,4.94188553906272,0.0305542457918822,0.861238573472001,0.999801237389661
"Cbarp",0.057077098008091,0.0831019994659251,0.0305354663954098,0.861280790720909,0.999801237389661
"Ldb3",0.0238861596697305,10.7355454768032,0.0305341422756555,0.861283767929143,0.999801237389661
"Ddt",0.0274902788083752,3.73867546896847,0.0305285897023477,0.861296253300026,0.999801237389661
"Srsf1",-0.0216845098773053,6.26891848585139,0.0304863592734579,0.86139124985198,0.999801237389661
"Tlcd3b",0.0302176822877951,5.57488595971991,0.0304849410432695,0.861394441310364,0.999801237389661
"Cdc37",-0.0235134322238689,6.88149267122879,0.0304762663065792,0.861413963827252,0.999801237389661
"Mtmr4",0.0224693428862359,4.26632765321301,0.0304726205716888,0.86142216941734,0.999801237389661
"Cds2",0.0215558552092435,5.9159998745886,0.0304541152348534,0.861463827863935,0.999801237389661
