"","logFC","logCPM","LR","PValue","FDR"
"Slc25a19",0.0625864462329378,4.69553837568333,0.243278925652714,0.621847867650087,0.890943979267996
"Lars",-0.055552865499384,5.95171794678118,0.243041467099964,0.622017985579943,0.891025217212089
"Rhbdd2",0.0703546839508019,2.95566219310199,0.243041109522863,0.622018241830012,0.891025217212089
"Gm13707",-0.174742656665707,-0.183708098064574,0.242837853178015,0.622163939128901,0.891106771579175
"Ccdc61",0.0920022186106691,2.03706682026993,0.242803100921342,0.622188857670833,0.891106771579175
"Uqcrh",-0.0726306161475109,7.50988262497592,0.242346447729531,0.622516499513076,0.891415281283464
"Mrpl40",-0.0609252753594828,3.81630084776474,0.242074867650639,0.622711536058355,0.891415281283464
"Sez6l2",-0.185831269987529,-1.15226084096663,0.2420687947571,0.622715898889207,0.891415281283464
"Gm38293",0.180936767133046,-0.379166963346361,0.242059306888191,0.622722715210487,0.891415281283464
"Alkbh2",-0.157519159341095,-0.00461664570656749,0.242036229281046,0.622739295430751,0.891415281283464
"Nagk",-0.0790008575170107,2.62749584106561,0.242027686229862,0.622745433476845,0.891415281283464
"Tmx3",-0.0611120520365663,4.24450760070787,0.241878880680783,0.622852369480671,0.891439597593053
"Lbh",-0.0793717304804176,2.81680405152365,0.241764402888577,0.62293466436318,0.891439597593053
"Chd9",-0.0584942063846132,4.89839573678672,0.241566319821169,0.623077117907677,0.891439597593053
"LOC115487043",0.234271474583103,-1.76969527741818,0.2415105125955,0.623117265360086,0.891439597593053
"Ubqln1",0.060364072782258,6.42607508503125,0.241400291933999,0.623196574500819,0.891439597593053
"Atg10",0.0848910292630773,3.03412909487556,0.241400162152273,0.623196667898348,0.891439597593053
"Klhl4",-0.153272704789407,0.452969259300647,0.241304992096363,0.623265165501694,0.891439597593053
"Gm50599",-0.219212758121782,-1.96495323385624,0.241301621271874,0.623267591923064,0.891439597593053
"Itgav",0.0615712849144028,4.58957001677762,0.241292459463967,0.623274186975662,0.891439597593053
"9130019O22Rik",-0.104030746793137,1.6009453987634,0.241131000936081,0.623390437089759,0.891524528576552
"Foxp4",-0.0701404137427302,3.44862395130795,0.240802946191618,0.623626785313938,0.891728159077872
"Atp6v0a1",0.0654220696149373,6.66020807785891,0.240775474477402,0.623646586472526,0.891728159077872
"Ncf1",-0.163523123260733,0.554112262924245,0.240664641899567,0.62372648700387,0.891750169163824
"Rgcc",0.0887668828506635,5.56019491471606,0.240596330272595,0.623775745043726,0.891750169163824
"Calm1",0.0711967370928781,8.94993822384982,0.24038965355124,0.623924828014639,0.891834005544263
"Gm10320",0.0922705791155571,2.43539131133755,0.240357311865164,0.623948164368787,0.891834005544263
"Rps11",0.0810156585471475,3.07987554670207,0.240163690212464,0.624087914075434,0.891952432214475
"LOC118567739",-0.261545024973321,-0.936450639029852,0.239986147328633,0.624216120073189,0.891998020708625
"D330041H03Rik",0.170910175119822,-0.878402100460467,0.239926828240126,0.624258968255018,0.891998020708625
"Rnh1",-0.0536802386813587,5.69758491770913,0.239883171322408,0.62429050731741,0.891998020708625
"C230035I16Rik",0.199010601725679,-1.72965109538122,0.239721871956255,0.624407065671208,0.892029477082535
"Cacnb4",-0.197237222116431,0.00697727332902691,0.239695227763457,0.624426324009934,0.892029477082535
"LOC118568094",0.112819885110933,1.39801855010392,0.239601867292566,0.624493815136943,0.892044605002447
